Interval: 0 0.1

Breaks:
0	0.00333333333333333	0.00666666666666667	0.0100000000000000	0.0133333333333333	0.0166666666666667	0.0200000000000000	0.0233333333333333	0.0266666666666667	0.0300000000000000	0.0333333333333333	0.0366666666666667	0.0400000000000000	0.0433333333333333	0.0466666666666667	0.0500000000000000	0.0533333333333333	0.0566666666666667	0.0600000000000000	0.0633333333333333	0.0666666666666667	0.0700000000000000	0.0733333333333333	0.0766666666666667	0.0800000000000000	0.0833333333333333	0.0866666666666667	0.0900000000000000	0.0933333333333333	0.0966666666666667	0.100000000000000

Coefs:
157494.735433789	-3096.86516286975	25.8934504471014	0
157494.735433788	-1521.91780853186	10.4975072090960	0.0577350269189626
-24558.8022475529	53.0295458060167	5.60121300000986	0.0816496580927726
13208.5058829944	-192.558476669513	5.13611656379821	0.100000000000000
-205.339074548103	-60.4734178395689	4.29267691543460	0.115470053837925
2008.79493446821	-62.5268085850495	3.88267616068588	0.129099444873581
722.010710905617	-42.4388592403681	3.53279060126782	0.141421356237310
675.166486258645	-35.2187521313115	3.27393189669555	0.152752523165195
447.650724276594	-28.4670872687252	3.06164576536210	0.163299316185545
352.192424130458	-23.9905800259591	2.88678687437982	0.173205080756888
270.913122128560	-20.4686557846552	2.73858942167777	0.182574185835055
216.881638192746	-17.7595245633697	2.61116215385102	0.191485421551268
175.886989842722	-15.5907081814423	2.49999471136831	0.200000000000000
145.221409609197	-13.8318382830154	2.40191955648679	0.208166599946613
121.476595605694	-12.3796241869238	2.31454801492033	0.216024689946929
102.848850294484	-11.1648582308668	2.23606640686103	0.223606797749979
87.9811291272325	-10.1363697279215	2.16506231366506	0.230940107675850
75.9575765263243	-9.25655843664921	2.10041921978316	0.238047614284762
66.1135824352499	-8.49698267138597	2.04124074942304	0.244948974278318
57.9668912374489	-7.83584684703415	1.98679798436164	0.251661147842358
51.1589234032914	-7.25617793465990	1.93649123508933	0.258198889747161
45.4197407042891	-6.74458870062721	1.88982201297171	0.264575131106459
40.5426727872092	-6.29039129358436	1.84637207965767	0.270801280154532
36.3691467591563	-5.88496456571220	1.80578756012668	0.276887462097269
32.7700624184816	-5.52127309812108	1.76776676791391	0.282842712474619
29.6619366613136	-5.19357247393563	1.73205061600705	0.288675134594813
26.9084708780952	-4.89695310732256	1.69841553073619	0.294392028877595
24.6601255759194	-4.62786839854189	1.66666612571664	0.300000000000000
22.0663501564332	-4.38126714278274	1.63663567391223	0.305505046330389
22.0663501563535	-4.16060364121876	1.60816277129889	0.310912635102961

Interval: 0.1 4

Breaks:
0.100000000000000	0.230000000000000	0.360000000000000	0.490000000000000	0.620000000000000	0.750000000000000	0.880000000000000	1.01000000000000	1.14000000000000	1.27000000000000	1.40000000000000	1.53000000000000	1.66000000000000	1.79000000000000	1.92000000000000	2.05000000000000	2.18000000000000	2.31000000000000	2.44000000000000	2.57000000000000	2.70000000000000	2.83000000000000	2.96000000000000	3.09000000000000	3.22000000000000	3.35000000000000	3.48000000000000	3.61000000000000	3.74000000000000	3.87000000000000	4

Coefs:
1.98773351907849	-2.04558703828990	1.48891351323168	0.316227766016838
1.98773351907849	-1.27037096584929	1.05783897269358	0.479583152331272
0.312443454665689	-0.495154893408669	0.828320610990046	0.600000000000000
0.320815406869210	-0.373301946089052	0.715421221855342	0.700000000000000
0.144413980622644	-0.248183937410059	0.634628057000458	0.787400787401181
0.107128495361885	-0.191862484967226	0.577422022091411	0.866025403784439
0.0704631030940935	-0.150082371776093	0.532969190714779	0.938083151964686
0.0521620037243711	-0.122601761569399	0.497520253379866	1.00498756211209
0.0389706847632412	-0.102258580116896	0.468288408960647	1.06770782520313
0.0302662457678805	-0.0870600130592323	0.443676991847751	1.12694276695846
0.0239850412191263	-0.0752561772097598	0.422575887112782	1.18321595661992
0.0194069338812248	-0.0659020111343014	0.404225322628054	1.23693168768530
0.0159586590315016	-0.0583333069206236	0.388074731280914	1.28840987267251
0.0133120528631117	-0.0521094298983380	0.373717175494449	1.33790881602597
0.0112408162309318	-0.0469177292817229	0.360843644801041	1.38564064605510
0.00959413135940228	-0.0425338109516580	0.349214944570701	1.43178210632764
0.00826623359334360	-0.0387920997214925	0.338642576183192	1.47648230602334
0.00718201415656811	-0.0355682686200888	0.328975728298786	1.51986841535707
0.00628686226362938	-0.0327672830990279	0.320092106575301	1.56204993518133
0.00554042208970451	-0.0303154068162093	0.311891356886320	1.60312195418814
0.00491237912956169	-0.0281546422012255	0.304290250514053	1.64316767251550
0.00437965113443870	-0.0262388143406967	0.297219101163604	1.68226038412607
0.00392439268092588	-0.0245307503982652	0.290619057747538	1.72046505340853
0.00353280001529471	-0.0230002372527038	0.284440029352912	1.75783958312469
0.00319350146038827	-0.0216224452467396	0.278639080627985	1.79443584449264
0.00289922693265774	-0.0203769796771878	0.273179155387874	1.83030052177231
0.00263743378267902	-0.0192462811734522	0.268028131477291	1.86547581061776
0.00242298256464628	-0.0182176819982073	0.263157816264975	1.90000000000000
0.00217447242779881	-0.0172727187979949	0.258544064161469	1.93390796058137
0.00217447242780538	-0.0164246745511529	0.254163403026080	1.96723155729060

Interval: 4 100

Breaks:
