Interval: 1e-6 1

Breaks:
1.00000000000000e-06	1.58489319246111e-06	2.51188643150958e-06	3.98107170553497e-06	6.30957344480193e-06	1.00000000000000e-05	1.58489319246111e-05	2.51188643150958e-05	3.98107170553497e-05	6.30957344480193e-05	0.000100000000000000	0.000158489319246111	0.000251188643150958	0.000398107170553497	0.000630957344480193	0.00100000000000000	0.00158489319246111	0.00251188643150958	0.00398107170553497	0.00630957344480193	0.0100000000000000	0.0158489319246111	0.0251188643150958	0.0398107170553497	0.0630957344480193	0.100000000000000	0.158489319246111	0.251188643150958	0.398107170553497	0.630957344480193	1

Coefs:
-8.85451720045428e+22	4.36848355611064e+17	-856175666347.097	1000000
-8.85451720045431e+22	2.81479950618797e+17	-436030330081.129	630957.344480193
-4.32489852527233e+21	3.52376232230121e+16	-142435280441.937	398107.170553497
-1.95043591183533e+21	1.61753915480594e+16	-66900036247.0295	251188.643150958
-1.44300888212035e+20	2.55061130894751e+15	-23296506024.9708	158489.319246111
-4.43458187506884e+19	953015819558425	-10366627430.4202	100000.000000000
-4.23014828640640e+18	174888794516664	-3769590125.24018	63095.7344480193
-1.03502588020559e+18	57249228666527.7	-1617686345.07122	39810.7170553497
-1.16535653906398e+17	11629885223531.4	-605724546.919300	25118.8643150958
-2.46593463798913e+16	3489281039301.56	-253674497.526572	15848.9319246111
-3.10175217872105e+15	759175837876.201	-96888316.7450656	10000
-596676992221393	214917717665.589	-39914247.7994020	6309.57344480193
-80875130707604.2	48983056360.0873	-15450824.4692561	3981.07170553497
-14601828926533.7	13336891038.9400	-6294869.56958733	2511.88643150958
-2081788166873.91	3136775823.36637	-2458973.37548884	1584.89319246111
-360227904639.654	831969923.367796	-994336.906031121	1000
-53146042403.6409	199885375.893001	-390811.765888556	630.957344480193
-8937257817.84900	52087309.9219264	-157234.789713235	398.107170553497
-1349464687.85791	12695847.1934703	-62056.3292744209	251.188643150958
-222604938.088036	3269154.57520079	-24881.7948886703	158.489319246111
-34143126.8527011	804633.050685854	-9847.78085386098	100
-5559516.62490946	205530.576721421	-3939.40256443758	63.0957344480193
-861814.645422681	50921.5470113616	-1562.10871603847	39.8107170553497
-139104.495350482	12936.5854315292	-623.914437919894	25.1188643150958
-21718.4536724532	3219.43365062562	-247.721252595618	15.8489319246111
-3485.45217438415	814.922905505809	-98.8362869167691	10
-545.691741144392	203.337730671986	-39.2789154916176	6.30957344480193
-89.4282747668115	51.5819642783548	-15.6480321196912	3.98107170553497
-9.80527087867278	12.1659529676861	-6.28228199292393	2.51188643150958
-9.80527087867285	5.31647587919410	-2.21149539526679	1.58489319246111

Interval: 1 1e6

Breaks:
1	1.58489319246111	2.51188643150958	3.98107170553497	6.30957344480193	10	15.8489319246111	25.1188643150958	39.8107170553497	63.0957344480193	100	158.489319246111	251.188643150958	398.107170553497	630.957344480193	1000	1584.89319246111	2511.88643150958	3981.07170553497	6309.57344480193	10000	15848.9319246111	25118.8643150958	39810.7170553497	63095.7344480193	100000	158489.319246111	251188.643150958	398107.170553497	630957.344480193	1000000

Coefs:
-0.0885451720045427	0.436848355611063	-0.856175666347097	1
-0.0885451720045433	0.281479950618798	-0.436030330081129	0.630957344480193
-0.00432489852527236	0.0352376232230122	-0.142435280441938	0.398107170553497
-0.00195043591183532	0.0161753915480594	-0.0669000362470294	0.251188643150958
-0.000144300888212034	0.00255061130894750	-0.0232965060249708	0.158489319246111
-4.43458187506884e-05	0.000953015819558425	-0.0103666274304202	0.100000000000000
-4.23014828640644e-06	0.000174888794516665	-0.00376959012524018	0.0630957344480193
-1.03502588020559e-06	5.72492286665278e-05	-0.00161768634507123	0.0398107170553497
-1.16535653906397e-07	1.16298852235313e-05	-0.000605724546919298	0.0251188643150958
-2.46593463798914e-08	3.48928103930155e-06	-0.000253674497526572	0.0158489319246111
-3.10175217872105e-09	7.59175837876201e-07	-9.68883167450656e-05	0.0100000000000000
-5.96676992221395e-10	2.14917717665589e-07	-3.99142477994020e-05	0.00630957344480193
-8.08751307076038e-11	4.89830563600872e-08	-1.54508244692561e-05	0.00398107170553497
-1.46018289265338e-11	1.33368910389401e-08	-6.29486956958734e-06	0.00251188643150958
-2.08178816687389e-12	3.13677582336636e-09	-2.45897337548883e-06	0.00158489319246111
-3.60227904639656e-13	8.31969923367799e-10	-9.94336906031122e-07	0.00100000000000000
-5.31460424036405e-14	1.99885375893000e-10	-3.90811765888555e-07	0.000630957344480193
-8.93725781784903e-15	5.20873099219266e-11	-1.57234789713235e-07	0.000398107170553497
-1.34946468785791e-15	1.26958471934702e-11	-6.20563292744209e-08	0.000251188643150958
-2.22604938088038e-16	3.26915457520080e-12	-2.48817948886704e-08	0.000158489319246111
-3.41431268527008e-17	8.04633050685850e-13	-9.84778085386097e-09	0.000100000000000000
-5.55951662490949e-18	2.05530576721421e-13	-3.93940256443758e-09	6.30957344480193e-05
-8.61814645422681e-19	5.09215470113615e-14	-1.56210871603847e-09	3.98107170553497e-05
-1.39104495350483e-19	1.29365854315292e-14	-6.23914437919894e-10	2.51188643150958e-05
-2.17184536724532e-20	3.21943365062562e-15	-2.47721252595618e-10	1.58489319246111e-05
-3.48545217438415e-21	8.14922905505809e-16	-9.88362869167692e-11	1.00000000000000e-05
-5.45691741144392e-22	2.03337730671986e-16	-3.92789154916176e-11	6.30957344480193e-06
-8.94282747668119e-23	5.15819642783549e-17	-1.56480321196912e-11	3.98107170553497e-06
-9.80527087867280e-24	1.21659529676861e-17	-6.28228199292393e-12	2.51188643150958e-06
